run,camCol,rerun,field,objID,u,g,r,i,z,ra,dec
3919,5,301,72,1237662307262660654,24.72014,24.50058,24.81607,23.0806,21.37925,213.560381511388,39.3215314595263
3919,5,301,72,1237662307262660632,24.32613,25.10201,24.95772,23.21478,22.81104,213.583659060416,39.4115237772279
3919,5,301,75,1237662307262857306,24.41775,24.29823,23.97541,23.10732,22.04658,214.225323365819,39.2813704552608
3919,5,301,86,1237662307263578138,23.69415,24.88131,24.45332,23.23423,22.59126,216.052423524692,38.5817844741781
3919,5,301,89,1237662307263774761,24.26153,24.68273,25.56041,22.94091,22.48726,216.595364208872,38.4477119649023
3919,5,301,121,1237662307265871929,22.78259,22.68136,24.31865,23.91144,22.82688,222.284497945807,36.7585166176311
3919,5,301,124,1237662307266068510,24.41092,24.04013,24.95008,22.65427,22.16709,222.701393210244,36.4393885229984
3919,5,301,160,1237662307268427805,24.633,24.37345,25.00811,23.97169,23.39905,228.666169542005,34.2285766131366
3919,5,301,169,1237662307269017644,24.94431,24.95618,24.46303,22.64848,21.68785,230.022743536737,33.4303595591425
3919,5,301,177,1237662307269541977,24.34621,23.96941,23.42334,22.37369,21.97363,231.425648069171,32.9101354917326
3919,5,301,210,1237662307271704624,23.45433,24.72582,24.62924,22.85917,21.98691,236.416730017538,30.4837473815522
3919,5,301,217,1237662307272163443,24.97838,25.21541,24.67772,23.3043,22.81561,237.430592534176,29.87805377709
3919,5,301,239,1237662307273605197,23.81203,24.26533,24.09528,22.24721,21.57723,240.500835158225,27.9678947886137
3919,5,301,247,1237662307274129612,22.28347,23.66864,24.68023,23.9479,22.82687,241.651066080452,27.2729246796564
3919,5,301,272,1237662307275767829,23.89263,24.4276,24.48608,22.52968,21.88725,244.961469968066,25.1840012581053
3919,5,301,342,1237662307280355508,22.40121,24.90888,24.51278,24.011,22.6909,254.068330742797,18.8704138756224
3919,5,301,353,1237662307281076517,24.45341,24.53278,24.8418,22.37472,21.83866,255.443833089788,17.7757231380333
3919,5,301,42,1237662307260694596,24.29639,24.51507,24.1423,22.67631,21.6163,208.06669361942,40.7001076233525
3919,5,301,254,1237662307274588377,24.55466,25.30109,24.8317,22.34528,21.30478,242.60699668522,26.6641563958175
3919,5,301,60,1237662307261874294,24.213,24.09865,24.78919,23.24592,21.23114,211.456772526206,39.9567940233631
3919,5,301,91,1237662307263905889,24.13072,24.09661,24.59854,23.14466,22.31139,217.042309823199,38.4669006316944
3919,5,301,187,1237662307270197403,24.25771,24.8393,24.69812,22.68786,22.17488,232.987011330615,32.1609524986375
3919,5,301,146,1237662307267510393,24.46808,24.23139,24.03539,22.59294,22.17879,226.442245834755,34.9733848242889
3919,5,301,215,1237662307272032299,24.61049,25.11437,24.80202,22.41968,21.16863,237.019053461337,30.0170248949704
3919,5,301,65,1237662307262202330,23.95505,24.59356,24.49084,22.72385,22.25241,212.357097567366,39.675295718745
3919,5,301,91,1237662307263905848,24.94927,24.87911,24.31198,23.24109,21.83296,216.965969971381,38.4335485309224
3919,5,301,77,1237662307262988402,23.60174,23.50599,24.0269,23.18359,22.31762,214.545228912294,39.0927388540411
3919,5,301,16,1237662307258990685,24.28725,25.05377,25.52618,23.09997,22.64015,202.965075358002,41.5455459736398
3919,5,301,17,1237662307259056233,22.78678,23.57118,24.99024,24.17075,22.96522,203.142177951874,41.6623880663552
3919,5,301,23,1237662307259449418,23.74403,23.86356,25.12126,22.28635,21.55108,204.303124531391,41.4850738346673
3919,5,301,43,1237662307260760085,24.98502,24.78829,24.80202,22.80859,20.9617,208.094451001095,40.6095441918638
3919,5,301,56,1237662307261612220,23.99402,23.7935,23.50756,23.10598,22.02523,210.603565813349,40.196790046755
3919,5,301,72,1237662307262660700,24.56095,24.46861,23.8936,23.48656,21.01957,213.659656400192,39.4314690967373
3919,5,301,77,1237662307262988388,24.93573,25.08088,24.57455,22.62974,21.60605,214.548197644924,39.0947742387223
3919,5,301,80,1237662307263184919,24.23176,24.82689,24.78602,23.06316,21.00286,215.014432911821,39.0583056647803
3919,5,301,96,1237662307264233486,24.26806,24.88204,24.80202,22.3948,21.79453,217.787893314932,38.0884659852126
3919,5,301,114,1237662307265413174,24.15261,23.98668,24.44185,23.97814,22.37802,220.949747891074,37.0505786413773
3919,5,301,119,1237662307265740832,24.22921,25.20798,24.68168,22.86556,22.45597,221.809511809404,36.7285948861779
3919,5,301,121,1237662307265871973,24.23923,24.84806,24.80202,23.43701,22.60397,222.318315569949,36.7119529213937
3919,5,301,136,1237662307266855055,24.58786,25.11437,24.80203,22.32532,21.63181,224.825263675828,35.689602527833
3919,5,301,144,1237662307267379258,23.63582,24.49449,23.93834,22.74007,22.19234,226.117643278108,35.1374550666197
3919,5,301,165,1237662307268755511,22.44902,25.11437,24.80203,24.3618,20.59351,229.455960250966,33.738728235018
3919,5,301,165,1237662307268755526,24.63465,24.34085,24.58138,22.66198,21.80088,229.464137405568,33.7367460503317
3919,5,301,175,1237662307269410942,24.33597,25.26757,25.03826,23.29926,22.85562,231.02913432271,33.0602440597646
3919,5,301,202,1237662307271180335,22.06148,25.11437,24.80203,24.3618,20.27514,235.107439633828,31.0181960009837
3919,5,301,250,1237662307274326160,22.61384,23.79883,24.98121,24.25934,23.02804,242.113510521689,27.129828970081
3919,5,301,336,1237662307279962285,25.07626,24.85844,24.26412,22.64792,22.03489,253.258386391402,19.3328347932611
3919,5,301,353,1237662307281076417,24.63466,24.98363,24.80203,21.85505,21.44864,255.35846759829,17.7366921954106
3919,5,301,360,1237662307281535086,24.69551,25.39895,24.85277,22.90276,22.48194,256.160774649692,17.0928388295019
3919,5,301,359,1237662307281469910,24.75765,24.41971,24.79383,22.05605,21.06298,256.206270506774,17.2183110124115
3919,5,301,230,1237662307273015404,22.59755,25.11437,24.80203,24.3618,20.58821,239.196994374297,28.7002580570695
3919,5,301,23,1237662307259449430,21.86666,22.82637,24.93159,23.87083,23.09091,204.314247002378,41.4748811430647
3919,5,301,171,1237662307269148700,21.82475,25.11437,24.80203,24.3618,22.2033,230.347504441386,33.3105499369662
3919,5,301,254,1237662307274588306,22.86188,23.07698,24.80203,24.3618,22.12895,242.648349019189,26.8381332077378
3919,5,301,347,1237662307280683242,23.62204,23.37159,24.05367,23.42122,22.89344,254.693015665736,18.3430653403586
3919,5,301,361,1237662307281600606,24.65211,24.29782,23.74243,22.40406,21.31011,256.367832966536,17.1065661605618
3919,5,301,169,1237662307269017712,23.9873,23.80828,25.12101,23.87527,22.91283,230.079800759641,33.3936753047804
3919,5,301,117,1237662307265609807,24.63465,24.93719,24.80202,22.28438,21.26091,221.517422724478,36.8951888027706
3919,5,301,135,1237662307266789516,23.92037,25.39112,25.47698,22.91212,21.60627,224.701677657071,35.8447915154257
3919,5,301,135,1237662307266789526,22.61508,24.98281,26.17306,24.96356,21.78594,224.711444501372,35.8591611403776
3919,5,301,204,1237662307271311429,23.68943,23.4925,24.80203,21.35637,19.07048,235.446971255231,30.8968079946985
3841,5,301,183,1237661972262486692,23.85921,23.9937,23.68369,22.6763,21.83824,192.410758504695,7.91624463667246
3841,5,301,189,1237661972262879839,24.53743,24.92686,24.37051,22.73502,21.72962,193.255939372783,7.89222703374419
3841,5,301,197,1237661972263403624,23.23766,23.18427,23.46936,22.40629,21.97068,194.392788521295,7.86015620862135
3841,5,301,202,1237661972263732170,23.63566,23.3444,23.06333,22.42216,21.73229,195.291734813492,7.83247751198843
3841,5,301,261,1237661972267598374,23.88393,23.49876,23.0668,22.43985,21.87257,204.111457277328,7.5829280525104
3841,5,301,300,1237661972270153885,23.30397,23.15073,22.72253,22.22115,21.7362,209.968951446918,7.30439616271225
3841,5,301,111,1237661972257767845,24.07017,23.80543,23.40984,22.25157,21.33506,181.411571976099,7.90973527017406
3841,5,301,184,1237661972262552344,23.6694,24.37456,23.78782,22.58873,21.8764,192.479371867985,7.92878523052174
3841,5,301,222,1237661972265042055,23.21617,23.2075,23.00014,22.5236,21.7576,198.250584533698,7.87954032312829
3841,5,301,280,1237661972268843096,22.27617,22.13633,22.01853,21.60519,21.05973,207.045859708901,7.39183585538153
3841,5,301,27,1237661972252262686,24.63198,24.60256,24.5406,22.39031,21.73788,168.704419555774,7.70142859991945
3841,5,301,144,1237661972259931078,23.45386,23.33399,22.76434,22.32451,21.43635,186.468319873847,8.07385613248047
3841,5,301,162,1237661972261109975,23.74547,23.62862,22.93787,22.47962,21.05693,189.153245638101,8.05544737298228
3841,5,301,189,1237661972262879335,24.21027,24.13945,23.65793,22.65102,21.59859,193.1865449258,8.0188683173303
3841,5,301,264,1237661972267794527,23.39865,24.12913,23.58196,22.91902,22.08351,204.609020916192,7.67031745398127
3841,5,301,113,1237661972257899029,23.89115,24.5079,23.90142,22.49248,21.64017,181.752665551374,8.01639871223204
3841,5,301,160,1237661972260978862,24.79061,24.56219,24.01889,23.19354,22.61026,188.937853346722,7.94960461892508
3841,5,301,291,1237661972269564076,24.2376,23.9146,23.56414,22.28386,21.63414,208.628114308215,7.47084049061976
3841,5,301,189,1237661972262879291,24.27238,24.44956,23.99008,22.3863,21.33396,193.308328161692,7.87677132721283
3841,5,301,276,1237661972268580947,23.47933,23.2874,24.01626,22.82435,22.17773,206.405254338874,7.53919854016992
3841,5,301,160,1237661972260978731,23.99356,23.99315,23.30488,22.7503,22.0841,188.812696873709,7.91950629826572
3841,5,301,199,1237661972263534759,23.77521,25.50848,24.97587,23.13349,21.98046,194.819638785458,7.82008544022617
3841,5,301,220,1237661972264910931,22.91621,23.63255,23.93973,22.57176,22.09266,197.993347583947,7.75508546532859
3705,1,301,341,1237661386009806442,24.71155,25.11156,24.66237,24.13025,20.6822,251.240138971851,30.7727480519928
3705,1,301,340,1237661386009740939,23.71864,24.48526,25.61703,25.15733,20.61674,251.245383755501,30.8880411787575
3705,1,301,341,1237661386009806446,23.41798,25.05342,25.12172,24.40874,20.38068,251.27392993812,30.723695554314
3705,1,301,342,1237661386009871960,25.62417,25.37248,25.69023,23.89965,20.83786,251.373231076725,30.6883904942908
3705,1,301,343,1237661386009937520,24.46086,24.96482,25.62307,24.3835,20.66775,251.445955748723,30.4708623417282
3705,1,301,344,1237661386010002869,25.50463,25.48067,25.70126,24.74956,20.80852,251.654824343972,30.5446854124943
3705,1,301,346,1237661386010133171,22.61799,24.70547,25.8863,23.75104,21.67647,251.780304473328,30.1140011220778
3705,1,301,345,1237661386010068609,25.00431,25.30618,25.70976,24.66724,20.65219,251.787184523016,30.3305269485911
3705,1,301,346,1237661386010134038,24.46828,25.24955,25.89147,24.93079,20.60386,251.805620476247,30.2654219408207
3705,1,301,346,1237661386010133170,22.3875,24.44231,26.04374,24.98336,22.32031,251.816017338334,30.1396068181541
3705,1,301,346,1237661386010134035,24.70089,25.4969,25.8819,25.01324,20.46381,251.83773772607,30.3112973068671
3705,1,301,346,1237661386010133103,22.37047,25.67935,25.39704,24.6834,23.42167,251.846072105569,30.2733568951826
3705,1,301,347,1237661386010199648,24.48927,25.19995,25.47156,24.79737,20.40678,251.918955043819,30.1506144736995
3705,1,301,347,1237661386010199657,24.91691,25.01573,25.2982,24.59168,20.7463,251.985501747374,30.0635202743558
3705,1,301,349,1237661386010330818,23.89934,25.77383,25.29667,24.38637,20.86973,252.067999498873,29.9117708314755
3705,1,301,350,1237661386010395398,22.77937,25.12133,25.41708,23.72647,22.86364,252.215051363132,29.6736196178707
3705,1,301,350,1237661386010396274,23.96262,25.52557,24.94104,24.52674,20.75813,252.25282758394,29.7421217881521
3705,1,301,351,1237661386010461816,23.79359,25.63273,25.36353,23.62099,20.84522,252.323767538698,29.7093029730324
3705,1,301,351,1237661386010460856,22.2766,24.2597,25.04792,23.24572,21.81646,252.338807158278,29.5699012989715
3705,1,301,351,1237661386010461820,24.94214,25.27895,24.8174,22.86173,20.76842,252.430790778293,29.6991910970233
3705,1,301,353,1237661386010593021,25.05869,25.34278,24.7464,23.93767,20.78396,252.562204512867,29.4779425244327
3705,1,301,355,1237661386010723945,24.97397,25.22994,25.16208,24.67055,20.66575,252.718938808411,29.2012597348821
3705,1,301,355,1237661386010722930,22.48229,24.64124,24.4099,23.73691,22.51574,252.776922815708,29.2272868606947
3705,1,301,354,1237661386010657532,22.63527,26.25225,25.68106,24.79193,23.692,252.787531161678,29.323580222092
3705,1,301,358,1237661386010919520,22.60376,25.61663,25.79539,24.15197,22.55931,253.085091253482,28.7684799228879
3705,1,301,360,1237661386011050686,22.42155,24.42612,25.34244,24.4459,22.51857,253.240349204683,28.5968830197753
3705,1,301,359,1237661386010985056,22.37999,24.84101,25.70274,23.73018,22.59002,253.26037130213,28.8014364645407
3705,1,301,359,1237661386010985134,22.47934,25.58786,25.48604,24.89838,22.99507,253.266835486858,28.6837766327347
3705,1,301,359,1237661386010986115,25.06679,24.95008,24.92371,24.08347,20.4871,253.302122332834,28.7749065921085
3705,1,301,360,1237661386011050675,22.64475,25.57512,24.94043,24.1699,22.9534,253.36585175403,28.6935890092292
3705,1,301,360,1237661386011051694,25.06046,24.974,24.34007,23.29508,20.91597,253.367117147009,28.5251163858725
3705,1,301,360,1237661386011050811,22.42786,25.67827,25.60785,25.15095,23.75941,253.463242659071,28.5963184673903
3705,1,301,362,1237661386011181728,22.67179,24.55358,24.57686,24.05569,22.56211,253.577020360756,28.3455014984358
3705,1,301,363,1237661386011247325,22.3728,25.71514,25.22796,24.26409,23.10109,253.61509442879,28.3000949688315
3705,1,301,362,1237661386011182721,24.7285,25.65475,25.71037,24.51919,20.71519,253.634776489631,28.3796657779007
3705,1,301,363,1237661386011247434,22.93502,24.96474,24.9578,24.37711,23.63134,253.730643215567,28.2344848022632
3705,1,301,363,1237661386011247422,22.49453,24.63462,25.78134,23.75926,23.27281,253.74070063624,28.263572028258
3705,1,301,367,1237661386011509423,22.34564,25.65636,25.91215,24.93284,22.03326,253.960147629622,27.7795685775292
3705,1,301,367,1237661386011510399,24.9069,25.85137,25.21262,24.54195,20.39522,254.013974435601,27.6902467889405
3705,1,301,366,1237661386011444016,22.48715,24.59985,25.46527,24.53475,22.51642,254.034761219021,27.8841616497396
3705,1,301,367,1237661386011510403,23.43626,25.48148,26.28452,23.90179,20.74501,254.059149844378,27.6960371133223
3705,1,301,368,1237661386011575781,24.99365,25.33817,25.1047,24.04568,20.60157,254.09009124924,27.6183778332132
3705,1,301,367,1237661386011510393,24.40773,25.74493,25.89032,24.06938,20.63143,254.120295093285,27.8304876125365
3705,1,301,367,1237661386011509505,22.47811,25.45537,26.05971,24.95249,22.14527,254.130590881482,27.8023158328189
3705,1,301,368,1237661386011575783,25.25814,25.56339,25.23438,23.57979,20.71087,254.208493820421,27.6770762163707
3705,1,301,370,1237661386011706023,22.54389,25.44469,24.86486,23.6051,23.00005,254.282662999129,27.4135694902885
3705,1,301,369,1237661386011641539,24.80011,24.83412,25.66306,23.90571,20.46212,254.295781091753,27.5522132511043
3705,1,301,370,1237661386011707123,25.39496,25.30606,25.76761,23.08081,20.78342,254.337041462241,27.3785892202229
3705,1,301,371,1237661386011772481,23.27099,25.02072,25.74754,23.55203,20.75698,254.338893466513,27.2743706828003
3705,1,301,369,1237661386011640676,22.75527,25.52938,25.04556,24.30939,23.14427,254.377356330399,27.5314955774662
3705,1,301,371,1237661386011772490,24.43213,25.14817,25.83693,24.57854,20.53763,254.456330676146,27.2616689039319
3705,1,301,370,1237661386011707129,24.47135,24.82707,24.9893,24.15509,20.79782,254.46271335032,27.4163558915157
3705,1,301,372,1237661386011838168,24.48948,25.26102,25.41093,24.95954,20.48342,254.501270738615,27.1196907600177
3705,1,301,372,1237661386011838159,24.00822,23.96279,26.1592,23.55532,20.79003,254.504154795698,27.2069893363667
3705,1,301,371,1237661386011772496,25.35359,25.61097,25.53563,24.00885,20.53629,254.5222359075,27.2413187663727
3705,1,301,373,1237661386011903848,24.50782,25.33736,25.00794,24.34738,20.44924,254.587092077038,27.0635623908414
3705,1,301,372,1237661386011838095,25.10369,25.51048,25.28275,22.29549,21.63947,254.616409024388,27.1867439951166
3705,1,301,372,1237661386011838162,23.16221,24.93922,25.80105,24.22967,20.73695,254.622716176138,27.2526964171995
3705,1,301,372,1237661386011838171,24.46303,24.91774,25.35632,23.71708,20.64136,254.650241244477,27.1540026293159
3705,1,301,373,1237661386011903857,24.94156,24.91943,24.9633,24.09341,20.67422,254.794698580616,27.057630943778
3705,1,301,375,1237661386012034929,24.72556,25.35871,24.89764,24.21357,20.6405,254.797783325003,26.7670272578766
3705,1,301,374,1237661386011969390,24.61246,24.46843,25.40755,23.38082,20.72146,254.843334753303,26.9155970870038
3705,1,301,374,1237661386011968318,22.55442,25.97588,25.72828,24.91105,22.51224,254.848174357218,26.9280088632657
3705,1,301,375,1237661386012033862,22.3614,25.27106,25.44153,23.51312,22.31421,254.970609802833,26.8755014576038
3705,1,301,376,1237661386012099293,22.24968,24.81231,25.31072,24.78292,21.59863,255.013425633995,26.7032677073666
3705,1,301,378,1237661386012230225,22.3831,24.75568,24.48394,24.02824,23.06887,255.06828014909,26.4332786833126
3705,1,301,377,1237661386012164893,23.07786,24.92248,25.4512,24.44023,23.01994,255.131526031887,26.6872902796058
3705,1,301,378,1237661386012230267,22.29536,23.97595,24.2181,23.77046,22.44445,255.134443207974,26.4004882681754
3705,1,301,377,1237661386012164953,22.62678,24.43714,25.3806,24.52966,22.89318,255.148085040593,26.6095597734437
